id,train_or_test,length,Title,Author,date,lang,date-bucket,length-log,the,and,of,to,in,that,a,is,it,be
2554,train,15196,Some additional remarks on the late book of the Reverend Dean of St. Paul's by a conformable clergyman.,Conformable clergyman.,1681,English,1650-1699,9,0.05698868123190313,0.05040800210581732,0.03876020005264543,0.02902079494603843,0.02033429849960516,0.021453013951039747,0.01467491445117136,0.015135561989997368,0.01710976572782311,0.01500394840747565
2555,train,10030,"Some cursory reflections impartially made upon Mr. Richard Baxter his way of writing notes on the Apocalypse, and upon his advertisement and postcript / by Phililicrines Parrhesiastes.","More, Henry, 1614-1687.",1685,English,1650-1699,9,0.06331006979062812,0.04157527417746759,0.04725822532402792,0.03170488534396809,0.018943170488534396,0.020338983050847456,0.013359920239282152,0.011465603190428714,0.008873379860418744,0.009371884346959122
2556,test,3357,Some few observations by the Committee of Estates of Parliament upon the declaration of the general assembly of the last of July.,Scotland. Parliament.,1648,English,1642-1649,8,0.07327971403038427,0.02770330652368186,0.05272564789991063,0.04170390229371462,0.02680965147453083,0.017277330950253203,0.01161751563896336,0.013404825737265416,0.010425975573428656,0.011319630622579685
2557,train,2652,"Some thoughts of the interest of England Showing first, how the nation may be eased of all manner of taxes at the small charge of two pence per pound, on the annual incom. Secondly, how to reduce all exchequer tallies (if there be ten millions of them) to a par with money, paying only two and a half per cent discount. Thirdly, save the nation all the interest the king now pays (which is about one million per annum) by a lover of commerce.",Lover of commerce.,1697,English,1650-1699,7,0.0746606334841629,0.05203619909502263,0.05429864253393665,0.021493212669683258,0.01583710407239819,0.007918552036199095,0.01583710407239819,0.009426847662141781,0.00904977375565611,0.010935143288084466
2558,train,4282,"An answer to Roger Crabs printed paper to the Quakers, and likewise to his principles and doctrines, whose spirit is tried and found in the dark which is to be directed again to Roger Crab and his followers, who cried up his paper, that they may learn wisdom to preserve them in innocence, in the power of God, in which there is no confusion / by George Salter.","Salter, George.",1659,English,1650-1699,8,0.07730032695002335,0.0609528257823447,0.0338626809901915,0.01564689397477814,0.028724894908921064,0.02919196637085474,0.00910789350770668,0.03362914525922466,0.009574964969640354,0.01004203643157403
2559,train,8982,"A vindication of the proceedings of the late Parliament of England An. Dom. 1689, being the first in the reign of their present Majesty's King William and Queen Mary.","Summers, John Summers, Baron, 1651-1716.",1690,English,1650-1699,9,0.06590959697172122,0.032286795813849925,0.048986862614117124,0.035626809173903366,0.019260743709641506,0.012469383210866177,0.017479403250946338,0.011022044088176353,0.009352037408149633,0.010465375194834113
2560,train,4051,"Something concerning Agbarus, Prince of the Edesseans with his epistle to Christ, and Christ's epistle in answer thereto : also Paul's epistle to the Laodiceans, with the manner of his death and his exhortation to his persecutors : a catalogue of those Scriptures mentioned but not inserted in the Bible : as also how several Scriptures are corrupted by the translators, with the difference betwixt the old and new translations.",,1675,English,1650-1699,8,0.06689706245371513,0.04295235744260676,0.03826215749197729,0.023204147124166873,0.031597136509503826,0.0177733892865959,0.00715872624043446,0.020241915576400888,0.015058010367810418,0.008392989385336953
2561,train,16863,"Something in answer to a book printed in 1678, called, The hidden things brought to light with Robert Rich of Barbados his name to it, and printed for Francis Smith at the Elephant & Castle in Cornhill.","Rich, Robert, d. 1679.",1679,English,1650-1699,9,0.0419261104192611,0.07211053786396251,0.031133250311332503,0.022949653086639387,0.02211943307833719,0.01862064875763506,0.008302200083022,0.01180098440372413,0.01138587439957303,0.005455731483128743
2562,test,7228,"The triumphs of the holy Jesus, or, A divine poem of the birth, life, death, and resurrection of our Savior by J. Salter ...","Salter, James, 1650-1718?",1692,English,1650-1699,8,0.05409518539014942,0.04192030990592142,0.022689540675152185,0.021859435528500275,0.009684560044272273,0.006502490315439955,0.016048699501936912,0.005672385168788046,0.006364139457664637,0.004842280022136137
2563,test,408,"A song of the light of the three nations turned into darkness, or, Otes made freeman of Whitington's College, for perjury, Scandalum Magnatum, and something like treason to an excellent old tune called Cavalilly-man.",,1684,English,1650-1699,6,0.049019607843137254,0.04656862745098039,0.014705882352941176,0.01715686274509804,0.022058823529411763,0.014705882352941176,0.0196078431372549,0.0024509803921568627,0.0,0.051470588235294115
2564,train,408,"A song of the light of the three nations turned into darkness, or, Otes made freeman of Whitington's College, for perjury, Scandalum Magnatum, and something like treason to an excellent old tune called Cavalilly-man.",,1684,English,1650-1699,6,0.049019607843137254,0.04656862745098039,0.014705882352941176,0.01715686274509804,0.022058823529411763,0.014705882352941176,0.0196078431372549,0.0024509803921568627,0.0,0.051470588235294115
2565,test,424,The Sorrowful lamentation of the widows of the west for the death of their deceased husbands ... to the tune of Russels farewell.,,1685,English,1650-1699,6,0.03537735849056604,0.030660377358490566,0.023584905660377357,0.0330188679245283,0.01650943396226415,0.01650943396226415,0.014150943396226415,0.007075471698113208,0.011792452830188678,0.007075471698113208
2566,test,102140,"Tritheism charged upon Dr. Sherlock's new notion of the Trinity and the charge made good in an answer to the defense of the said notion against the Animadversions upon Dr. Sherlock's book, entitled, A vindication of the holy and ever-blessed Trinity, &c. / by a divine of the Church of England.","South, Robert, 1634-1716.",1695,English,1650-1699,11,0.05786175837086352,0.039181515566869,0.03618562757000195,0.027756021147444684,0.01928725279028784,0.022410417074603485,0.01848443313099667,0.017368317994908948,0.01805365185040141,0.012110828274916781
2567,train,895,A speech made by a true Protestant English gentleman to encourage the city of London to petition for the sitting of the Parliament,True Protestant English gentleman.,1680,English,1650-1699,6,0.06368715083798882,0.055865921787709494,0.03240223463687151,0.036871508379888264,0.01675977653631285,0.008938547486033519,0.021229050279329607,0.012290502793296089,0.025698324022346366,0.008938547486033519
2568,train,3123,A speech without doors made by a plebean to his noble friends.,Plebean.,1681,English,1650-1699,8,0.04867114953570285,0.04610951008645533,0.04162664105027217,0.04002561639449247,0.01504963176432917,0.019212295869356386,0.01440922190201729,0.018892090938200448,0.01569004162664105,0.011527377521613832
2569,test,969,"The prisoners complaint to the King's Most Excellent Majesty, or,The cries of the Kings Bench with advice to the disconsolate gentlemen-prisoners in the several prisons of England especially the Kings bench / by S.S., a fellow of Kings College in Southwark.","Speed, Samuel, 1631-1682.",1673,English,1650-1699,6,0.03508771929824561,0.021671826625386994,0.021671826625386994,0.044375644994840036,0.009287925696594427,0.01547987616099071,0.025799793601651185,0.02373581011351909,0.006191950464396284,0.01547987616099071
2570,train,70978,"Tithes too hot to be touched certain treatises, wherein is shown that tithes are due, by the law of nature, scripture, nations, therefore neither Jewish, Popish, or inconvenient / written by Sr. Henry Spelman ... ; with an alphabeticall table.","Spelman, Henry, Sir, 1564?-1641.; Stephens, Jeremiah, 1591-1665.",1640,English,1630-1641,11,0.07264222716898193,0.04160444081264617,0.04414043788216067,0.025176815351235594,0.020485220772633775,0.01778015723181831,0.008227901603313702,0.008143368367663219,0.01094705401673758,0.008594212291132464
2571,test,83976,"Villare Anglicum, or, A view of the towns of England collected by the appointment of Sir Henry Spelman ...","Spelman, Henry, Sir, 1564?-1641.; Dodsworth, Roger, 1585-1654.",1656,English,1650-1699,11,0.0028341430885014765,0.0020958369057826045,0.0027031532818900636,0.00023816328474802323,0.0013694388873011336,9.52653138992093e-05,0.00011908164237401162,0.00020243879203581976,0.00013098980661141278,0.00013098980661141278
2572,test,9851,Certain considerations upon the duties both of prince and people written by a gentleman of quality ...,"Spelman, John, Sir, 1594-1643.",1642,English,1642-1649,9,0.06831793726525226,0.039894426961729776,0.04760937975840016,0.030656786113084967,0.018475281697289615,0.0243630088315907,0.011166379047812406,0.009034615775048218,0.011267891584610699,0.012689067099786823
2573,train,88271,"Some drops of the vial, powered out in a season when it is neither night nor day, or, Some discoveries of Jesus Christ His glory in several books ... : all which books are here reprinted in one book entirely after the several impressions of them and presented to the reader / by John Saltmarsh ...","Saltmarsh, John, d. 1647.",1646,English,1642-1649,11,0.05670038857608954,0.0441254772235502,0.03806459652660557,0.025784232647188772,0.022238334220752002,0.015361783598237247,0.015429756092034758,0.014478141178869619,0.011306091468319153,0.011045530242095366
2574,train,291,The Lord Bishop of Rochester's letter to the right honorable the Lords Commissioners of His Majesty's Ecclesiastical Court,"Sprat, Thomas, 1635-1713.",1688,English,1650-1699,5,0.044673539518900345,0.01718213058419244,0.030927835051546393,0.054982817869415807,0.027491408934707903,0.027491408934707903,0.006872852233676976,0.003436426116838488,0.010309278350515464,0.01718213058419244
